,Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
2260,0,2,Thursday,26,6,9,29,70,normal
2261,0,2,Thursday,78,23,16,13,130,normal
2262,0,2,Thursday,116,21,22,17,176,heavy
2263,0,2,Thursday,94,13,11,16,134,normal
2264,0,2,Thursday,52,19,26,10,107,normal
2265,0,2,Thursday,70,13,12,10,105,low
2266,0,2,Thursday,34,17,21,14,86,normal
2267,0,2,Thursday,16,18,40,6,80,normal
2268,0,2,Thursday,24,20,15,17,76,normal
2269,0,2,Thursday,21,15,33,12,81,normal
2270,0,2,Thursday,100,10,18,7,135,normal
2271,0,2,Thursday,117,22,11,5,155,normal
2272,0,2,Thursday,145,30,40,8,223,normal
2273,0,2,Thursday,113,38,45,7,203,heavy
2274,0,2,Thursday,110,31,37,7,185,heavy
2275,0,2,Thursday,126,15,26,6,173,heavy
2276,0,2,Thursday,100,15,29,7,151,high
2277,0,2,Thursday,147,28,29,10,214,heavy
2278,0,2,Thursday,146,22,50,10,228,heavy
2279,0,2,Thursday,148,23,27,5,203,heavy
2280,0,2,Thursday,149,17,41,9,216,heavy
2281,0,2,Thursday,136,32,41,7,216,heavy
2282,0,2,Thursday,101,22,33,9,165,high
2283,0,2,Thursday,87,18,13,34,152,high
2284,0,2,Thursday,50,21,14,9,94,low
2285,0,2,Thursday,63,23,19,34,139,high
2286,0,2,Thursday,73,9,11,5,98,low
2287,0,2,Thursday,78,13,20,25,136,high
2288,0,2,Thursday,71,22,12,14,119,normal
2289,0,2,Thursday,80,17,11,15,123,normal
2290,0,2,Thursday,62,21,10,35,128,high
2291,0,2,Thursday,100,17,16,33,166,high
2292,0,2,Thursday,95,15,18,9,137,normal
2293,0,2,Thursday,102,14,15,34,165,high
2294,0,2,Thursday,68,12,15,32,127,high
2295,0,2,Thursday,74,5,19,5,103,normal
2296,0,2,Thursday,15,4,1,21,41,normal
2297,0,2,Thursday,16,0,1,24,41,normal
2298,0,2,Thursday,12,0,0,12,24,low
2299,0,2,Thursday,12,5,0,23,40,normal
2300,0,2,Thursday,15,2,1,14,32,normal
2301,0,2,Thursday,10,3,0,23,36,normal
2302,0,2,Thursday,16,2,0,35,53,normal
2303,0,2,Thursday,13,3,0,22,38,normal
2304,0,3,Friday,13,0,0,32,45,normal
2305,0,3,Friday,11,1,0,27,39,normal
2306,0,3,Friday,17,1,0,32,50,normal
2307,0,3,Friday,11,2,0,17,30,normal
2308,0,3,Friday,14,1,1,11,27,low
2309,0,3,Friday,17,2,0,33,52,normal
2310,0,3,Friday,15,2,1,38,56,normal
2311,0,3,Friday,13,4,1,24,42,normal
2312,0,3,Friday,11,5,1,11,28,low
2313,0,3,Friday,12,3,0,22,37,normal
2314,0,3,Friday,15,1,0,26,42,normal
2315,0,3,Friday,13,0,1,34,48,normal
2316,0,3,Friday,17,5,0,15,37,normal
2317,0,3,Friday,20,3,1,26,50,normal
2318,0,3,Friday,18,4,0,30,52,normal
2319,0,3,Friday,12,1,1,19,33,normal
2320,0,3,Friday,20,0,0,12,32,low
2321,0,3,Friday,29,10,0,12,51,low
2322,0,3,Friday,39,20,1,10,70,low
2323,0,3,Friday,76,9,7,13,105,normal
2324,0,3,Friday,33,17,0,13,63,normal
2325,0,3,Friday,64,14,1,12,91,low
2326,0,3,Friday,44,7,1,11,63,low
2327,0,3,Friday,53,8,4,15,80,normal
2328,0,3,Friday,75,6,7,13,101,normal
2329,0,3,Friday,60,11,4,10,85,low
2330,0,3,Friday,35,14,2,14,65,normal
2331,0,3,Friday,75,20,6,15,116,normal
2332,0,3,Friday,27,10,2,12,51,low
2333,0,3,Friday,61,20,7,14,102,normal
2334,0,3,Friday,72,20,5,15,112,normal
2335,0,3,Friday,43,18,6,14,81,normal
2336,0,3,Friday,54,10,4,14,82,normal
2337,0,3,Friday,30,12,1,14,57,normal
2338,0,3,Friday,72,8,6,12,98,low
2339,0,3,Friday,55,17,7,15,94,normal
2340,0,3,Friday,36,20,0,13,69,normal
2341,0,3,Friday,168,55,10,0,233,heavy
2342,0,3,Friday,135,61,28,2,226,heavy
2343,0,3,Friday,168,68,27,2,265,heavy
2344,0,3,Friday,139,44,16,1,200,heavy
2345,0,3,Friday,156,63,12,3,234,heavy
2346,0,3,Friday,141,51,27,3,222,heavy
2347,0,3,Friday,144,44,16,3,207,heavy
2348,0,3,Friday,132,65,23,0,220,heavy
2349,0,3,Friday,180,48,17,2,247,heavy
2350,0,3,Friday,140,67,20,4,231,heavy
2351,0,3,Friday,163,62,12,0,237,heavy
2352,0,3,Friday,148,70,15,0,233,heavy
2353,0,3,Friday,134,47,22,3,206,heavy
2354,0,3,Friday,162,51,13,0,226,heavy
2355,0,3,Friday,136,49,15,1,201,heavy
2356,0,3,Friday,147,52,26,0,225,heavy
2357,0,3,Friday,174,54,25,1,254,heavy
2358,0,3,Friday,135,69,20,1,225,heavy
2359,0,3,Friday,142,55,21,1,219,heavy
2360,0,3,Friday,144,59,14,2,219,heavy
2361,0,3,Friday,180,49,17,0,246,heavy
2362,0,3,Friday,153,59,20,4,236,heavy
2363,0,3,Friday,139,43,27,3,212,heavy
2364,0,3,Friday,179,60,12,0,251,heavy
2365,0,3,Friday,76,21,6,1,104,low
2366,0,3,Friday,59,25,19,1,104,normal
2367,0,3,Friday,51,20,12,1,84,low
2368,0,3,Friday,78,24,19,2,123,normal
2369,0,3,Friday,50,24,11,0,85,low
2370,0,3,Friday,59,25,8,0,92,low
2371,0,3,Friday,90,21,0,0,111,low
2372,0,3,Friday,79,26,21,2,128,normal
2373,0,3,Friday,56,21,4,1,82,low
2374,0,3,Friday,70,25,11,2,108,low
2375,0,3,Friday,54,27,21,2,104,normal
2376,0,3,Friday,53,22,13,2,90,low
2377,0,3,Friday,59,27,5,2,93,low
2378,0,3,Friday,63,30,21,0,114,normal
2379,0,3,Friday,87,21,16,0,124,normal
2380,0,3,Friday,71,26,19,1,117,normal
2381,0,3,Friday,32,5,5,13,55,normal
2382,0,3,Friday,36,6,7,2,51,low
2383,0,3,Friday,35,10,0,2,47,low
2384,0,3,Friday,40,10,5,10,65,low
2385,0,3,Friday,44,6,1,3,54,low
2386,0,3,Friday,40,6,1,3,50,low
2387,0,3,Friday,45,2,7,7,61,low
2388,0,3,Friday,44,2,6,5,57,low
2389,0,3,Friday,33,4,4,5,46,low
2390,0,3,Friday,22,5,3,13,43,normal
2391,0,3,Friday,33,5,5,1,44,low
2392,0,3,Friday,10,0,0,29,39,normal
2393,0,3,Friday,19,3,1,35,58,normal
2394,0,3,Friday,10,4,0,30,44,normal
2395,0,3,Friday,12,3,1,25,41,normal
2396,0,3,Friday,12,1,0,40,53,normal
2397,0,3,Friday,20,2,0,19,41,normal
2398,0,3,Friday,18,4,1,11,34,low
2399,0,3,Friday,19,1,1,37,58,normal
2400,0,4,Saturday,13,2,0,25,40,normal
2401,0,4,Saturday,16,4,1,15,36,normal
2402,0,4,Saturday,10,4,1,16,31,normal
2403,0,4,Saturday,18,3,0,19,40,normal
2404,0,4,Saturday,15,5,0,10,30,low
2405,0,4,Saturday,14,2,1,22,39,normal
2406,0,4,Saturday,15,0,0,15,30,normal
2407,0,4,Saturday,17,5,0,21,43,normal
2408,0,4,Saturday,14,0,1,12,27,low
2409,0,4,Saturday,10,1,0,11,22,low
2410,0,4,Saturday,18,5,0,18,41,normal
2411,0,4,Saturday,12,4,0,11,27,low
2412,0,4,Saturday,17,0,1,30,48,normal
2413,0,4,Saturday,20,1,0,28,49,normal
2414,0,4,Saturday,19,5,1,38,63,normal
2415,0,4,Saturday,15,0,0,36,51,normal
2416,0,4,Saturday,10,2,0,30,42,normal
2417,0,4,Saturday,74,4,4,13,95,normal
2418,0,4,Saturday,96,29,6,17,148,normal
2419,0,4,Saturday,109,16,6,12,143,normal
2420,0,4,Saturday,113,6,9,10,138,normal
2421,0,4,Saturday,90,24,8,20,142,normal
2422,0,4,Saturday,106,19,10,17,152,normal
2423,0,4,Saturday,96,7,6,4,113,normal
2424,0,4,Saturday,102,21,42,3,168,heavy
2425,0,4,Saturday,140,35,50,0,225,heavy
2426,0,4,Saturday,105,33,29,4,171,heavy
2427,0,4,Saturday,134,26,27,1,188,heavy
2428,0,4,Saturday,123,35,45,1,204,heavy
2429,0,4,Saturday,128,31,26,0,185,heavy
2430,0,4,Saturday,105,32,43,0,180,heavy
2431,0,4,Saturday,137,13,31,5,186,heavy
2432,0,4,Saturday,148,37,46,2,233,heavy
2433,0,4,Saturday,105,14,35,2,156,high
2434,0,4,Saturday,148,17,42,5,212,heavy
2435,0,4,Saturday,116,22,30,3,171,heavy
2436,0,4,Saturday,143,28,46,1,218,heavy
2437,0,4,Saturday,30,24,13,13,80,normal
2438,0,4,Saturday,74,23,35,10,142,high
2439,0,4,Saturday,67,5,36,17,125,high
2440,0,4,Saturday,59,11,33,25,128,high
2441,0,4,Saturday,34,21,39,16,110,normal
2442,0,4,Saturday,72,24,10,9,115,normal
2443,0,4,Saturday,73,12,32,5,122,high
2444,0,4,Saturday,26,8,8,24,66,normal
2445,0,4,Saturday,47,5,7,28,87,normal
2446,0,4,Saturday,33,10,6,29,78,normal
2447,0,4,Saturday,39,8,13,20,80,normal
2448,0,4,Saturday,36,5,14,22,77,normal
2449,0,4,Saturday,53,9,15,25,102,normal
2450,0,4,Saturday,37,9,10,30,86,normal
2451,0,4,Saturday,54,8,4,27,93,normal
2452,0,4,Saturday,20,8,15,26,69,normal
2453,0,4,Saturday,47,29,28,9,113,high
2454,0,4,Saturday,51,27,10,20,108,normal
2455,0,4,Saturday,114,11,40,20,185,heavy
2456,0,4,Saturday,73,13,19,9,114,normal
2457,0,4,Saturday,28,19,27,5,79,normal
2458,0,4,Saturday,105,20,20,11,156,normal
2459,0,4,Saturday,68,24,15,14,121,normal
2460,0,4,Saturday,112,16,30,11,169,heavy
2461,0,4,Saturday,120,30,28,15,193,heavy
2462,0,4,Saturday,38,27,12,18,95,normal
2463,0,4,Saturday,94,17,14,15,140,normal
2464,0,4,Saturday,107,28,45,8,188,heavy
2465,0,4,Saturday,100,16,49,7,172,heavy
2466,0,4,Saturday,145,15,20,9,189,heavy
2467,0,4,Saturday,133,17,22,8,180,heavy
2468,0,4,Saturday,117,36,41,10,204,heavy
2469,0,4,Saturday,113,26,26,8,173,heavy
2470,0,4,Saturday,101,20,21,9,151,normal
2471,0,4,Saturday,149,33,45,10,237,heavy
2472,0,4,Saturday,134,35,26,7,202,heavy
2473,0,4,Saturday,106,11,45,9,171,heavy
2474,0,4,Saturday,121,37,34,6,198,heavy
2475,0,4,Saturday,97,13,11,15,136,normal
2476,0,4,Saturday,91,17,18,29,155,high
2477,0,4,Saturday,57,16,13,19,105,normal
2478,0,4,Saturday,110,10,10,20,150,normal
2479,0,4,Saturday,71,14,17,30,132,high
2480,0,4,Saturday,89,25,20,24,158,high
2481,0,4,Saturday,87,16,15,14,132,normal
2482,0,4,Saturday,106,12,16,9,143,normal
2483,0,4,Saturday,78,10,19,20,127,normal
2484,0,4,Saturday,61,10,16,27,114,high
2485,0,4,Saturday,74,19,15,24,132,high
2486,0,4,Saturday,56,20,11,25,112,high
2487,0,4,Saturday,106,22,16,18,162,normal
2488,0,4,Saturday,10,1,1,12,24,low
2489,0,4,Saturday,12,4,1,33,50,normal
2490,0,4,Saturday,16,4,0,16,36,normal
2491,0,4,Saturday,18,1,0,18,37,normal
2492,0,4,Saturday,19,2,0,36,57,normal
2493,0,4,Saturday,18,4,1,35,58,normal
2494,0,4,Saturday,17,0,0,31,48,normal
2495,0,4,Saturday,18,1,0,16,35,normal
2496,0,5,Sunday,15,4,0,37,56,normal
2497,0,5,Sunday,11,5,0,14,30,normal
2498,0,5,Sunday,11,5,0,22,38,normal
2499,0,5,Sunday,12,2,1,37,52,normal
2500,0,5,Sunday,18,1,1,34,54,normal
2501,0,5,Sunday,19,1,0,11,31,low
2502,0,5,Sunday,11,4,1,26,42,normal
2503,0,5,Sunday,18,3,0,28,49,normal
2504,0,5,Sunday,12,4,1,37,54,normal
2505,0,5,Sunday,11,1,1,29,42,normal
2506,0,5,Sunday,19,5,1,29,54,normal
2507,0,5,Sunday,18,4,0,11,33,low
2508,0,5,Sunday,16,4,0,29,49,normal
2509,0,5,Sunday,19,4,1,33,57,normal
2510,0,5,Sunday,15,3,1,12,31,low
2511,0,5,Sunday,16,4,1,28,49,normal
2512,0,5,Sunday,11,4,0,20,35,normal
2513,0,5,Sunday,93,4,1,16,114,normal
2514,0,5,Sunday,114,12,7,18,151,normal
2515,0,5,Sunday,56,7,5,20,88,normal
2516,0,5,Sunday,92,23,3,19,137,normal
2517,0,5,Sunday,99,6,6,7,118,normal
2518,0,5,Sunday,108,14,6,9,137,normal
2519,0,5,Sunday,66,20,2,16,104,normal
2520,0,5,Sunday,147,26,44,5,222,heavy
2521,0,5,Sunday,139,27,29,1,196,heavy
2522,0,5,Sunday,119,31,36,5,191,heavy
2523,0,5,Sunday,114,30,21,2,167,normal
2524,0,5,Sunday,103,27,21,4,155,normal
2525,0,5,Sunday,105,17,29,4,155,high
2526,0,5,Sunday,124,29,41,1,195,heavy
2527,0,5,Sunday,118,19,34,1,172,heavy
2528,0,5,Sunday,101,37,32,0,170,heavy
2529,0,5,Sunday,109,11,48,1,169,heavy
2530,0,5,Sunday,143,12,23,3,181,heavy
2531,0,5,Sunday,143,40,30,0,213,heavy
2532,0,5,Sunday,128,16,34,0,178,heavy
2533,0,5,Sunday,14,25,14,16,69,normal
2534,0,5,Sunday,99,10,11,15,135,normal
2535,0,5,Sunday,67,1,22,14,104,normal
2536,0,5,Sunday,42,2,29,9,82,normal
2537,0,5,Sunday,92,3,33,21,149,high
2538,0,5,Sunday,91,16,28,9,144,high
2539,0,5,Sunday,25,9,10,28,72,normal
2540,0,5,Sunday,37,5,12,29,83,normal
2541,0,5,Sunday,55,6,12,29,102,normal
2542,0,5,Sunday,49,8,8,26,91,normal
2543,0,5,Sunday,69,9,3,20,101,normal
2544,0,5,Sunday,38,6,6,24,74,normal
2545,0,5,Sunday,40,8,12,21,81,normal
2546,0,5,Sunday,53,5,3,20,81,normal
2547,0,5,Sunday,21,8,4,28,61,normal
2548,0,5,Sunday,24,7,4,20,55,normal
2549,0,5,Sunday,47,24,24,9,104,normal
2550,0,5,Sunday,90,30,32,8,160,high
2551,0,5,Sunday,120,21,22,14,177,heavy
2552,0,5,Sunday,120,12,40,13,185,heavy
2553,0,5,Sunday,66,14,21,7,108,normal
2554,0,5,Sunday,89,24,12,6,131,normal
2555,0,5,Sunday,80,17,16,5,118,normal
2556,0,5,Sunday,114,21,10,9,154,normal
2557,0,5,Sunday,94,20,7,10,131,normal
2558,0,5,Sunday,70,18,28,5,121,high
2559,0,5,Sunday,56,17,15,8,96,low
2560,0,5,Sunday,141,15,20,6,182,heavy
2561,0,5,Sunday,150,19,46,7,222,heavy
2562,0,5,Sunday,119,37,22,8,186,heavy
2563,0,5,Sunday,144,14,44,5,207,heavy
2564,0,5,Sunday,110,25,46,6,187,heavy
2565,0,5,Sunday,138,15,31,10,194,heavy
2566,0,5,Sunday,140,35,41,5,221,heavy
2567,0,5,Sunday,103,24,28,8,163,high
2568,0,5,Sunday,142,27,30,5,204,heavy
2569,0,5,Sunday,149,13,22,9,193,heavy
2570,0,5,Sunday,126,40,39,8,213,heavy
2571,0,5,Sunday,78,15,14,28,135,high
2572,0,5,Sunday,102,15,11,29,157,high
2573,0,5,Sunday,96,22,20,12,150,normal
2574,0,5,Sunday,110,24,15,14,163,normal
2575,0,5,Sunday,97,22,17,13,149,normal
2576,0,5,Sunday,53,19,11,18,101,normal
2577,0,5,Sunday,82,8,17,29,136,high
2578,0,5,Sunday,91,24,18,29,162,high
2579,0,5,Sunday,102,6,14,35,157,high
2580,0,5,Sunday,109,6,15,18,148,normal
2581,0,5,Sunday,78,16,13,27,134,high
2582,0,5,Sunday,66,12,16,33,127,high
2583,0,5,Sunday,100,17,15,22,154,high
2584,0,5,Sunday,15,1,1,25,42,normal
2585,0,5,Sunday,16,1,0,33,50,normal
2586,0,5,Sunday,19,4,0,26,49,normal
2587,0,5,Sunday,10,0,1,34,45,normal
2588,0,5,Sunday,14,0,0,28,42,normal
2589,0,5,Sunday,13,2,0,22,37,normal
2590,0,5,Sunday,18,5,1,20,44,normal
2591,0,5,Sunday,18,4,0,18,40,normal
2592,0,6,Monday,11,3,0,26,40,normal
2593,0,6,Monday,13,1,0,24,38,normal
2594,0,6,Monday,19,5,1,15,40,normal
2595,0,6,Monday,11,3,1,28,43,normal
2596,0,6,Monday,11,1,1,40,53,normal
2597,0,6,Monday,18,4,1,28,51,normal
2598,0,6,Monday,15,2,1,16,34,normal
2599,0,6,Monday,20,0,0,27,47,normal
2600,0,6,Monday,14,5,0,17,36,normal
2601,0,6,Monday,11,3,1,10,25,low
2602,0,6,Monday,18,5,0,22,45,normal
2603,0,6,Monday,12,4,0,16,32,normal
2604,0,6,Monday,10,2,0,24,36,normal
2605,0,6,Monday,20,0,1,36,57,normal
2606,0,6,Monday,20,1,0,29,50,normal
2607,0,6,Monday,16,4,0,24,44,normal
2608,0,6,Monday,18,3,0,22,43,normal
2609,0,6,Monday,88,11,10,3,112,normal
2610,0,6,Monday,114,5,9,7,135,normal
2611,0,6,Monday,103,3,9,17,132,normal
2612,0,6,Monday,81,16,7,14,118,normal
2613,0,6,Monday,94,1,9,3,107,low
2614,0,6,Monday,56,11,9,15,91,normal
2615,0,6,Monday,80,16,5,10,111,low
2616,0,6,Monday,138,35,47,4,224,heavy
2617,0,6,Monday,123,27,22,4,176,heavy
2618,0,6,Monday,114,30,36,2,182,heavy
2619,0,6,Monday,122,30,37,2,191,heavy
2620,0,6,Monday,148,10,28,2,188,heavy
2621,0,6,Monday,127,38,48,0,213,heavy
2622,0,6,Monday,113,32,44,1,190,heavy
2623,0,6,Monday,131,26,40,1,198,heavy
2624,0,6,Monday,108,27,44,5,184,heavy
2625,0,6,Monday,109,19,49,3,180,heavy
2626,0,6,Monday,125,15,28,3,171,heavy
2627,0,6,Monday,139,30,35,4,208,heavy
2628,0,6,Monday,103,35,50,2,190,heavy
2629,0,6,Monday,64,13,40,12,129,high
2630,0,6,Monday,79,1,10,30,120,high
2631,0,6,Monday,50,2,7,14,73,normal
2632,0,6,Monday,84,18,18,28,148,high
2633,0,6,Monday,99,16,39,26,180,heavy
2634,0,6,Monday,42,3,27,18,90,normal
2635,0,6,Monday,53,2,29,24,108,normal
2636,0,6,Monday,63,10,8,28,109,normal
2637,0,6,Monday,24,8,3,20,55,normal
2638,0,6,Monday,46,8,6,26,86,normal
2639,0,6,Monday,20,7,8,26,61,normal
2640,0,6,Monday,41,8,7,27,83,normal
2641,0,6,Monday,44,5,3,28,80,normal
2642,0,6,Monday,33,6,14,28,81,normal
2643,0,6,Monday,30,9,7,25,71,normal
2644,0,6,Monday,68,7,5,25,105,normal
2645,0,6,Monday,28,29,26,5,88,normal
2646,0,6,Monday,96,20,14,18,148,normal
2647,0,6,Monday,24,15,26,13,78,normal
2648,0,6,Monday,70,21,32,18,141,high
2649,0,6,Monday,49,21,11,20,101,normal
2650,0,6,Monday,51,22,12,16,101,normal
2651,0,6,Monday,84,12,15,15,126,normal
2652,0,6,Monday,99,18,7,20,144,normal
2653,0,6,Monday,106,10,9,8,133,normal
2654,0,6,Monday,6,11,34,20,71,normal
2655,0,6,Monday,59,29,15,16,119,normal
2656,0,6,Monday,139,25,41,5,210,heavy
2657,0,6,Monday,109,12,49,6,176,heavy
2658,0,6,Monday,124,24,47,9,204,heavy
2659,0,6,Monday,135,29,39,7,210,heavy
2660,0,6,Monday,137,15,37,7,196,heavy
2661,0,6,Monday,119,28,46,9,202,heavy
2662,0,6,Monday,127,21,28,5,181,heavy
2663,0,6,Monday,109,37,44,9,199,heavy
2664,0,6,Monday,145,27,35,7,214,heavy
2665,0,6,Monday,133,36,28,6,203,heavy
2666,0,6,Monday,138,19,36,5,198,heavy
2667,0,6,Monday,73,5,20,10,108,normal
2668,0,6,Monday,83,11,14,33,141,high
2669,0,6,Monday,89,8,10,19,126,normal
2670,0,6,Monday,99,19,18,24,160,high
2671,0,6,Monday,54,17,14,8,93,low
2672,0,6,Monday,58,18,14,6,96,low
2673,0,6,Monday,56,16,12,9,93,low
2674,0,6,Monday,77,6,20,5,108,normal
2675,0,6,Monday,85,6,18,17,126,normal
2676,0,6,Monday,105,14,13,32,164,high
2677,0,6,Monday,96,21,11,24,152,high
2678,0,6,Monday,66,22,17,16,121,normal
2679,0,6,Monday,88,15,19,14,136,normal
2680,0,6,Monday,16,1,1,24,42,normal
2681,0,6,Monday,13,1,0,11,25,low
2682,0,6,Monday,13,5,1,23,42,normal
2683,0,6,Monday,19,5,0,37,61,normal
2684,0,6,Monday,19,1,0,31,51,normal
2685,0,6,Monday,11,5,0,19,35,normal
2686,0,6,Monday,18,3,0,32,53,normal
2687,0,6,Monday,17,1,1,38,57,normal
2688,0,7,Tuesday,17,3,0,20,40,normal
2689,0,7,Tuesday,18,4,1,19,42,normal
2690,0,7,Tuesday,19,3,0,24,46,normal
2691,0,7,Tuesday,16,3,0,15,34,normal
2692,0,7,Tuesday,12,5,1,21,39,normal
2693,0,7,Tuesday,17,3,0,36,56,normal
2694,0,7,Tuesday,19,4,1,21,45,normal
2695,0,7,Tuesday,13,5,0,20,38,normal
2696,0,7,Tuesday,14,0,1,37,52,normal
2697,0,7,Tuesday,14,5,0,39,58,normal
2698,0,7,Tuesday,13,1,0,19,33,normal
2699,0,7,Tuesday,18,5,1,25,49,normal
2700,0,7,Tuesday,15,1,1,15,32,normal
2701,0,7,Tuesday,19,2,0,30,51,normal
2702,0,7,Tuesday,18,2,1,27,48,normal
2703,0,7,Tuesday,13,1,0,38,52,normal
2704,0,7,Tuesday,19,2,0,32,53,normal
2705,0,7,Tuesday,116,0,1,9,126,normal
2706,0,7,Tuesday,60,12,8,15,95,normal
2707,0,7,Tuesday,82,15,0,19,116,normal
2708,0,7,Tuesday,67,23,7,3,100,low
2709,0,7,Tuesday,59,27,10,18,114,normal
2710,0,7,Tuesday,66,6,9,5,86,low
2711,0,7,Tuesday,120,10,3,16,149,normal
2712,0,7,Tuesday,121,22,30,0,173,heavy
2713,0,7,Tuesday,130,27,39,5,201,heavy
2714,0,7,Tuesday,139,31,44,3,217,heavy
2715,0,7,Tuesday,129,14,43,5,191,heavy
2716,0,7,Tuesday,131,28,43,5,207,heavy
2717,0,7,Tuesday,119,39,24,1,183,heavy
2718,0,7,Tuesday,142,25,34,5,206,heavy
2719,0,7,Tuesday,123,22,22,3,170,heavy
2720,0,7,Tuesday,106,19,38,4,167,normal
2721,0,7,Tuesday,115,39,20,2,176,heavy
2722,0,7,Tuesday,111,17,32,1,161,high
2723,0,7,Tuesday,144,26,50,3,223,normal
2724,0,7,Tuesday,126,31,48,2,207,heavy
2725,0,7,Tuesday,73,22,21,29,145,high
2726,0,7,Tuesday,28,7,25,18,78,normal
2727,0,7,Tuesday,31,10,40,9,90,normal
2728,0,7,Tuesday,51,14,33,14,112,high
2729,0,7,Tuesday,22,7,39,23,91,normal
2730,0,7,Tuesday,46,5,11,21,83,normal
2731,0,7,Tuesday,72,22,21,27,142,high
2732,0,7,Tuesday,70,5,5,29,109,normal
2733,0,7,Tuesday,28,9,9,24,70,normal
2734,0,7,Tuesday,44,5,11,23,83,normal
2735,0,7,Tuesday,27,6,13,30,76,normal
2736,0,7,Tuesday,20,6,6,23,55,normal
2737,0,7,Tuesday,29,7,3,28,67,normal
2738,0,7,Tuesday,20,6,5,27,58,normal
2739,0,7,Tuesday,65,9,15,22,111,normal
2740,0,7,Tuesday,36,5,6,20,67,normal
2741,0,7,Tuesday,99,21,21,6,147,normal
2742,0,7,Tuesday,101,21,34,18,174,heavy
2743,0,7,Tuesday,98,29,34,12,173,heavy
2744,0,7,Tuesday,113,20,7,13,153,normal
2745,0,7,Tuesday,75,24,27,7,133,high
2746,0,7,Tuesday,71,21,38,11,141,high
2747,0,7,Tuesday,119,13,32,7,171,heavy
2748,0,7,Tuesday,114,11,39,13,177,heavy
2749,0,7,Tuesday,99,26,8,11,144,normal
2750,0,7,Tuesday,39,12,21,9,81,normal
2751,0,7,Tuesday,114,26,16,20,176,heavy
2752,0,7,Tuesday,120,32,39,9,200,heavy
2753,0,7,Tuesday,143,24,35,6,208,heavy
2754,0,7,Tuesday,121,28,21,5,175,heavy
2755,0,7,Tuesday,134,23,28,10,195,heavy
2756,0,7,Tuesday,103,13,37,10,163,high
2757,0,7,Tuesday,122,12,48,10,192,heavy
2758,0,7,Tuesday,145,39,23,6,213,heavy
2759,0,7,Tuesday,105,13,48,10,176,heavy
2760,0,7,Tuesday,144,13,40,10,207,heavy
2761,0,7,Tuesday,103,18,40,5,166,high
2762,0,7,Tuesday,120,15,34,8,177,heavy
2763,0,7,Tuesday,56,19,16,13,104,normal
2764,0,7,Tuesday,56,5,17,14,92,normal
2765,0,7,Tuesday,108,15,13,5,141,normal
2766,0,7,Tuesday,58,23,14,34,129,high
2767,0,7,Tuesday,58,13,11,33,115,high
2768,0,7,Tuesday,76,24,14,15,129,normal
2769,0,7,Tuesday,69,8,13,28,118,high
2770,0,7,Tuesday,54,9,12,10,85,low
2771,0,7,Tuesday,89,7,10,10,116,normal
2772,0,7,Tuesday,110,18,18,10,156,normal
2773,0,7,Tuesday,86,12,17,18,133,normal
2774,0,7,Tuesday,82,7,16,9,114,normal
2775,0,7,Tuesday,102,5,19,11,137,normal
2776,0,7,Tuesday,16,5,0,21,42,normal
2777,0,7,Tuesday,11,3,1,39,54,normal
2778,0,7,Tuesday,18,5,0,11,34,low
2779,0,7,Tuesday,12,0,1,32,45,normal
2780,0,7,Tuesday,15,4,1,39,59,normal
2781,0,7,Tuesday,15,4,0,26,45,normal
2782,0,7,Tuesday,13,1,0,30,44,normal
2783,0,7,Tuesday,12,3,0,28,43,normal
2784,0,8,Wednesday,17,2,1,20,40,normal
2785,0,8,Wednesday,14,5,1,33,53,normal
2786,0,8,Wednesday,16,3,1,11,31,low
2787,0,8,Wednesday,18,2,1,13,34,normal
2788,0,8,Wednesday,12,2,1,17,32,normal
2789,0,8,Wednesday,17,4,1,15,37,normal
2790,0,8,Wednesday,18,1,1,25,45,normal
2791,0,8,Wednesday,20,1,1,10,32,low
2792,0,8,Wednesday,15,1,0,21,37,normal
2793,0,8,Wednesday,11,3,1,34,49,normal
2794,0,8,Wednesday,19,0,1,13,33,normal
2795,0,8,Wednesday,10,3,0,14,27,normal
2796,0,8,Wednesday,17,5,1,17,40,normal
2797,0,8,Wednesday,16,1,0,11,28,low
2798,0,8,Wednesday,11,0,1,33,45,normal
2799,0,8,Wednesday,10,5,0,39,54,normal
2800,0,8,Wednesday,12,3,0,32,47,normal
2801,0,8,Wednesday,106,16,10,10,142,normal
2802,0,8,Wednesday,69,18,0,12,99,low
2803,0,8,Wednesday,103,26,6,12,147,normal
2804,0,8,Wednesday,99,25,6,6,136,normal
2805,0,8,Wednesday,85,9,4,11,109,low
2806,0,8,Wednesday,109,0,3,8,120,normal
2807,0,8,Wednesday,106,27,1,6,140,normal
2808,0,8,Wednesday,133,28,31,3,195,heavy
2809,0,8,Wednesday,108,39,34,5,186,heavy
2810,0,8,Wednesday,101,12,48,1,162,high
2811,0,8,Wednesday,145,11,29,1,186,heavy
2812,0,8,Wednesday,112,33,29,3,177,heavy
2813,0,8,Wednesday,111,18,32,4,165,high
2814,0,8,Wednesday,133,39,44,2,218,heavy
2815,0,8,Wednesday,115,34,37,5,191,heavy
2816,0,8,Wednesday,135,35,38,3,211,heavy
2817,0,8,Wednesday,142,40,28,3,213,heavy
2818,0,8,Wednesday,124,11,27,2,164,high
