VivoconANSWERSoloa,VivoconANSWEREsposoaparejaotrapersonasignificativa,VivoconANSWERCompañeroadehospedaje,VivoconANSWERHijosas,VivoconANSWERPadreMadreoEncargadoa,VivoconANSWEROtrosfamiliares,Cantidaddehorasalasemanaquetrabajasconpaga,Tengoproblemaseconómicos,Teconsideras,Tipoderelaciónsentimiental,Mipreferenciareligiosaoespirituales,Númerodecréditosqueestastomandoestesemestre,Tengodificultadesacadémicas,Heestadoenprobatoriaacadémica,Tengoclaralaprofesiónalaquedeseodedicarme,Soyestudiantedetransferenciaopermisoespecial,ParticipoenequiposatléticosenelRecinto,Reciboserviciosderehabilitaciónvocacional,EstoyregistradoaenlaOficinadeServiciosaEstudiantesconImpedimient,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueaplique,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_A,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_B,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_C,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_D,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_E,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_F,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_G,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_H,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_I,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_J,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_K,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_L,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_M,Tengopreocupacionesrelacionadasamialimentacióndietasnosaludable,Tengodificultadesconelsueño,Enlasúltimasdossemanashebebido5omástragoscorridosparahombreso4,Enlasúltimasdossemanas¿cuántasvecesfumastemarihuana,Asistíaconsejeríaopsicoterapiaporasuntosrelacionadosconmisalud,Hetomadomedicamentosprescritosporcondicionesrelacionadasamisalud,Heestadohospitalizadoaporalgunacondiciónrelacionadaconmisaludme,Sentílanecesidaddereducirelusodebebidasalcóholicasyodrogas,Otraspersonasmehanexpresadosupreocupaciónpormiconsumodealcoholy,Herecibidotratamientoporelusodealcoholodrogas,Hetenidoataquesdepánicoepisodiosdeansiedadseveraqueduranalreded,Hepensadoensuicidarme,Intentésuicidarme,Consideréseriamentelastimaraotrapersona,Causéintencionalmenteunaheridagraveaotrapersona,Hetenidocontactossexualesuotrasexperienciasdeíndolesexualsindes,Hesufridoacosoohesidomaltratadoporotrapersonaej.amigofamiliarcom,¿Hassufridoalgúnuneventostraumáticosquetehayaprovocadointenso,MarcasihasexperimentadoalgunadeestassituacionesANSWERAbusofísic,MarcasihasexperimentadoalgunadeestassituacionesANSWERAbusosexual,MarcasihasexperimentadoalgunadeestassituacionesANSWERAbusoemocio,MarcasihasexperimentadoalgunadeestassituacionesANSWERAtaquefísi,MarcasihasexperimentadoalgunadeestassituacionesANSWERViolenciase,MarcasihasexperimentadoalgunadeestassituacionesANSWERRaptooserto,MarcasihasexperimentadoalgunadeestassituacionesANSWERDiagnóstic,MarcasihasexperimentadoalgunadeestassituacionesANSWERPresenciéu,MarcasihasexperimentadoalgunadeestassituacionesANSWERSupequeunse,MarcasihasexperimentadoalgunadeestassituacionesANSWERMeenteréde,MarcasihasexperimentadoalgunadeestassituacionesANSWERMeenteré_A,MarcasihasexperimentadoalgunadeestassituacionesANSWERCombatemili,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIATAm,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_A,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_B,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_C,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_D,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_E,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_F,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_G,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_H,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_I,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_J,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_K,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_L,Recibolaayudaemocionalyelapoyoquenecesitodemifamilia,Recibolaayudaemocionalyelapoyoquenecesitodemiredsocial,CASIC
0,0,0,0,0,1,25,1,1,6,2,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,TRUE
1,0,0,0,0,0,0,1,3,4,1,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,10,1,1,6,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,18,0,1,6,2,15,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,0,1,10,0,3,6,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,1,0,0,0,10,1,6,6,8,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,TRUE
0,0,0,0,1,1,10,1,3,6,4,12,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,TRUE
0,0,0,0,1,0,30,1,6,6,8,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,10,1,3,6,8,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,TRUE
0,0,1,0,1,0,10,1,6,6,10,13,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,0,1,3,6,5,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,TRUE
0,0,1,0,0,0,0,1,7,6,5,12,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,TRUE
0,0,0,0,1,0,0,1,3,6,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,TRUE
0,0,0,0,1,1,0,1,3,6,2,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,20,1,3,6,5,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,TRUE
0,0,1,0,0,0,0,1,3,4,5,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,TRUE
0,0,0,0,1,0,8,0,3,6,10,15,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,1,0,0,0,24,1,3,4,5,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,TRUE
0,1,0,0,0,0,20,1,2,4,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,1,0,0,0,10,1,2,6,8,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,10,1,1,6,5,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,10,1,1,6,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,TRUE
1,0,0,0,0,0,18,1,1,6,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,10,1,3,6,10,14,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,TRUE
0,0,0,0,1,1,25,1,6,6,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,TRUE
0,0,1,0,0,0,0,1,5,6,2,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,TRUE
0,0,1,0,0,0,12,1,3,6,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,10,0,3,6,4,12,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,TRUE
0,0,1,0,0,0,12,1,3,6,5,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,TRUE
0,0,1,0,1,0,0,1,3,6,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE
1,0,0,0,0,0,0,1,2,6,2,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,TRUE
1,0,0,0,0,0,18,1,1,6,8,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,TRUE
1,0,0,0,0,0,20,0,3,6,10,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE
0,0,0,0,1,0,10,0,6,6,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,10,1,3,6,5,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,TRUE
0,0,0,0,1,0,0,0,3,6,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,0,1,3,6,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,0,1,4,4,8,12,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,TRUE
0,0,0,0,1,0,10,1,1,6,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,TRUE
0,0,0,0,1,0,0,1,4,4,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,TRUE
1,0,0,0,0,0,0,0,3,6,1,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,TRUE
0,0,0,0,1,0,0,1,3,6,2,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,TRUE
0,0,0,0,1,0,0,0,3,4,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,TRUE
0,0,0,0,1,0,5,0,1,6,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,TRUE
0,0,1,0,1,0,10,0,1,6,8,12,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE
0,1,0,0,0,0,28,1,3,2,5,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,0,1,0,1,1,6,5,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,TRUE
0,0,0,0,1,0,0,1,6,6,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,TRUE
0,0,0,0,1,0,20,1,3,4,8,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,TRUE
0,0,0,0,1,0,10,1,3,6,5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
0,0,0,0,1,0,5,1,1,6,8,15,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,TRUE
0,0,0,0,1,0,25,0,3,6,2,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,10,1,3,4,3,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,TRUE
0,0,0,0,1,0,15,1,2,6,8,9,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,TRUE
0,0,0,0,1,0,10,1,3,6,4,18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,TRUE
1,0,0,0,0,0,0,1,1,6,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,TRUE
0,0,0,0,1,1,10,1,1,8,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,TRUE
0,0,0,0,1,1,10,1,6,6,1,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,TRUE
0,0,0,0,0,1,10,1,1,6,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,0,1,3,6,4,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,TRUE
0,0,0,0,1,0,10,1,5,6,4,12,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,TRUE
1,0,0,0,0,0,10,1,3,6,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,TRUE
0,0,0,0,1,0,10,0,1,6,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,TRUE
0,0,1,0,0,0,0,0,1,6,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,0,1,4,6,3,12,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,15,0,3,4,5,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,TRUE
0,0,1,0,0,0,0,1,3,6,5,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,TRUE
0,0,0,0,1,0,0,1,3,6,4,12,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,TRUE
0,0,0,0,1,0,10,1,3,6,4,15,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,TRUE
0,0,0,0,1,0,10,0,3,6,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,TRUE
1,0,0,0,0,0,0,1,1,4,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,TRUE
